nose_x,nose_y,nose_z,left_eye_inner_x,left_eye_inner_y,left_eye_inner_z,left_eye_x,left_eye_y,left_eye_z,left_eye_outer_x,left_eye_outer_y,left_eye_outer_z,right_eye_inner_x,right_eye_inner_y,right_eye_inner_z,right_eye_x,right_eye_y,right_eye_z,right_eye_outer_x,right_eye_outer_y,right_eye_outer_z,left_ear_x,left_ear_y,left_ear_z,right_ear_x,right_ear_y,right_ear_z,left_shoulder_x,left_shoulder_y,left_shoulder_z,right_shoulder_x,right_shoulder_y,right_shoulder_z,left_elbow_x,left_elbow_y,left_elbow_z,right_elbow_x,right_elbow_y,right_elbow_z,left_wrist_x,left_wrist_y,left_wrist_z,right_wrist_x,right_wrist_y,right_wrist_z,left_hip_x,left_hip_y,left_hip_z,right_hip_x,right_hip_y,right_hip_z,left_knee_x,left_knee_y,left_knee_z,right_knee_x,right_knee_y,right_knee_z,left_ankle_x,left_ankle_y,left_ankle_z,right_ankle_x,right_ankle_y,right_ankle_z,left_heel_x,left_heel_y,left_heel_z,right_heel_x,right_heel_y,right_heel_z,left_foot_index_x,left_foot_index_y,left_foot_index_z,right_foot_index_x,right_foot_index_y,right_foot_index_z,left_pinky_x,left_pinky_y,left_pinky_z,right_pinky_x,right_pinky_y,right_pinky_z,left_index_x,left_index_y,left_index_z,right_index_x,right_index_y,right_index_z,left_thumb_x,left_thumb_y,left_thumb_z,right_thumb_x,right_thumb_y,right_thumb_z,left_foot_x,left_foot_y,left_foot_z,right_foot_x,right_foot_y,right_foot_z,avg_ankle_height,performance
1.0093337297439575,0.0477148257195949,-0.3684804737567901,1.0162771940231323,0.030712753534317,-0.3556491434574127,1.0186445713043213,0.0332742631435394,-0.3556542992591858,1.0207998752593994,0.0353039801120758,-0.3556857705116272,1.0069242715835571,0.0210468471050262,-0.3643452823162079,1.0033873319625854,0.0187890827655792,-0.3644767701625824,1.0000678300857544,0.016448974609375,-0.3646818995475769,1.0176156759262085,0.033665508031845,-0.2435512542724609,0.991521954536438,0.0120506882667541,-0.2860549688339233,1.008105754852295,0.0638722777366638,-0.3223594129085541,0.9978569746017456,0.0541192255914211,-0.3349728882312774,1.033672332763672,0.1226502656936645,-0.1559739261865615,0.9396862983703612,0.0813408195972442,-0.1956018358469009,1.012012600898743,0.2318532466888427,-0.1271827071905136,0.8988728523254395,0.1792909353971481,-0.2232231646776199,0.9657896161079408,0.2271141856908798,-0.2129317969083786,0.9146798849105836,0.2265859991312027,-0.3474937677383423,0.9494705200195312,0.2340617328882217,-0.23688805103302,0.9213165044784546,0.2593271434307098,-0.3822393417358398,0.9551461935043336,0.2129377722740173,-0.248405784368515,0.9285744428634644,0.2513470351696014,-0.39012610912323,0.95838463306427,0.208091527223587,-0.2190357893705368,0.9276944994926452,0.2402819693088531,-0.3516890108585357,0.9889508485794068,0.328461229801178,0.0038871341384947,0.9342854619026184,0.3203571438789367,-0.0038788125384598,0.9889545440673828,0.490558922290802,0.0250558163970708,0.9249351620674132,0.4899923205375671,0.0043294997885823,0.9796768426895142,0.6414670348167419,0.2033233344554901,0.928308129310608,0.6456042528152466,0.2024900913238525,0.9666746854782104,0.665594220161438,0.2141322195529937,0.9351023435592652,0.6691856384277344,0.2152972221374511,0.9938883781433104,0.708593487739563,0.1073618978261947,0.9085034132003784,0.6953880786895752,0.0976252183318138,0.23214240372180933,1
1.008811116218567,0.0485855564475059,-0.3411601185798645,1.0154564380645752,0.0319625474512577,-0.3290969729423523,1.017568588256836,0.0340780243277549,-0.3291393220424652,1.02156662940979,0.0460457392036914,-0.3291856944561004,1.0064494609832764,0.0247734300792217,-0.3340624272823334,1.003070592880249,0.0228213500231504,-0.3341451287269592,0.999896228313446,0.0191958025097847,-0.3343062996864319,1.021162509918213,0.0497050397098064,-0.2245655804872512,0.9914854764938354,0.0156417414546012,-0.2480413615703582,1.0065629482269287,0.0639285966753959,-0.2978821992874145,0.9962946176528932,0.0565995052456855,-0.3050168752670288,1.03350567817688,0.1282580643892288,-0.1521352231502533,0.9400027990341188,0.0830705314874649,-0.1574704349040985,1.01935875415802,0.2319482862949371,-0.1825340539216995,0.8989169001579285,0.1803465485572815,-0.154638260602951,0.9776848554611206,0.2201169282197952,-0.3427391052246094,0.9166589975357056,0.2302227616310119,-0.2481050193309784,0.9627092480659484,0.2329363524913787,-0.3821045756340027,0.9223513603210448,0.2593309283256531,-0.2753980755805969,0.9645182490348816,0.2117184996604919,-0.3872702419757843,0.9291166067123412,0.2512193322181701,-0.2889471650123596,0.967136025428772,0.2073927968740463,-0.3484440445899963,0.928597927093506,0.2405339628458023,-0.2531453669071197,0.9876374006271362,0.3282298743724823,-0.0016369428485631,0.9338544607162476,0.3201582431793213,0.0016244202852249,0.981806755065918,0.4842788279056549,-0.0489812791347503,0.9250173568725586,0.4819917976856231,0.0048582227900624,0.9776043891906738,0.6414681077003479,0.0555975548923015,0.9283011555671692,0.6446570158004761,0.1507024765014648,0.9662922620773317,0.6656152606010437,0.0588202774524688,0.9347732663154602,0.6698142886161804,0.1571268588304519,0.9934464693069458,0.7044735550880432,-0.0490220747888088,0.9080406427383424,0.692974328994751,0.0505376830697059,0.231468915939331,1
1.0088036060333252,0.0495871715247631,-0.3491578996181488,1.0152184963226318,0.0331140905618667,-0.3371114134788513,1.0173182487487793,0.0350248031318187,-0.3371251821517944,1.0205304622650146,0.045173492282629,-0.3371524810791015,1.006356120109558,0.0270295068621635,-0.3441686630249023,1.002963662147522,0.0255483016371727,-0.3442716002464294,0.9996821284294128,0.0231421254575252,-0.3444489538669586,1.0183050632476809,0.0474916994571685,-0.2291979789733886,0.9911320805549622,0.0197848714888095,-0.2561743855476379,1.00650954246521,0.0645333901047706,-0.3043591678142547,0.9962652921676636,0.0583036951720714,-0.3148908317089081,1.0336570739746094,0.1309662759304046,-0.1566681861877441,0.9402045011520386,0.0845911055803299,-0.1644342541694641,1.0238956212997437,0.2319310903549194,-0.203978031873703,0.8988510966300964,0.1826154291629791,-0.1703228950500488,0.9822626113891602,0.2195202708244323,-0.3759135603904724,0.91828191280365,0.2340075820684433,-0.275667279958725,0.968496799468994,0.2328332215547561,-0.4186749458312988,0.9238995313644408,0.2598691284656524,-0.3059752583503723,0.9694976806640624,0.2115988880395889,-0.4254627823829651,0.9306076169013976,0.2512499392032623,-0.3189756274223327,0.9721213579177856,0.2073916047811508,-0.3829077482223511,0.930292010307312,0.2412490248680114,-0.2807763814926147,0.9873852729797364,0.3282288312911987,-0.0028590681031346,0.9335087537765504,0.3201950788497925,0.002843169029802,0.9805904626846312,0.4821795523166656,-0.0689686760306358,0.925084114074707,0.4815788567066192,0.0120778447017073,0.9755294919013976,0.6414757370948792,0.0331766791641712,0.9281722903251648,0.6446638107299805,0.1521364897489547,0.9650252461433412,0.6656295657157898,0.0358454100787639,0.9345185160636902,0.6718820929527283,0.1578706055879593,0.9921277165412904,0.7013043761253357,-0.0800965577363967,0.906369686126709,0.6920799612998962,0.0461976937949657,0.23142441362142557,1
1.0092068910598757,0.0516349114477634,-0.3502607047557831,1.01572847366333,0.0353120565414428,-0.337875485420227,1.0203745365142822,0.0476471967995166,-0.3379129767417907,1.0236539840698242,0.052473496645689,-0.337964653968811,1.0067479610443115,0.029421268031001,-0.3439541459083557,1.0031627416610718,0.0279952492564916,-0.3440470695495605,0.9998276829719543,0.025120647624135,-0.3442149758338928,1.0236760377883911,0.0561103224754333,-0.2306849211454391,0.9910612106323242,0.0225881822407245,-0.2571845948696136,1.006538152694702,0.0669596642255783,-0.3058768212795257,0.996062159538269,0.0615619197487831,-0.3145610690116882,1.0341126918792725,0.1337203234434127,-0.1575133502483368,0.9405816197395324,0.0856474786996841,-0.1660641729831695,1.024588704109192,0.2329213321208953,-0.202854186296463,0.8988663554191589,0.1857958287000656,-0.1754583716392517,0.9826788902282716,0.2228366285562515,-0.3711515367031097,0.9188171625137328,0.2353102415800094,-0.2818686962127685,0.9683440923690796,0.2310862392187118,-0.4131754338741302,0.9248430132865906,0.2608097195625305,-0.3124673366546631,0.9700019955635072,0.2150024622678756,-0.4201304018497467,0.9317423701286316,0.2516707181930542,-0.3250289559364319,0.9726548194885254,0.2109370976686477,-0.3780950307846069,0.9313735961914062,0.2423537373542785,-0.2868196368217468,0.9874039888381958,0.3284303545951843,-0.0032129944302141,0.93341863155365,0.3204749822616577,0.0032100204844027,0.9800896644592284,0.4816997647285461,-0.0660909712314605,0.9250860214233398,0.481631338596344,0.015890559181571,0.9748421907424928,0.6414662003517151,0.0447935834527015,0.9279929995536804,0.6445942521095276,0.1624976396560669,0.9646573066711426,0.6655089259147644,0.0483843982219696,0.9342074394226074,0.6719090342521667,0.1695393621921539,0.9906047582626344,0.7005348205566406,-0.0666854530572891,0.9060406684875488,0.6914664506912231,0.0577657930552959,0.23333659023046488,1
1.0090023279190063,0.0551716387271881,-0.3381157219409942,1.015584111213684,0.0403298363089561,-0.3248670697212219,1.019782781600952,0.0470164343714714,-0.3249124884605407,1.0227081775665283,0.0505793616175651,-0.32497039437294,1.0063761472702026,0.0354542732238769,-0.32960245013237,1.0027449131011963,0.0339870825409889,-0.3296723961830139,0.999210000038147,0.0318602696061134,-0.3297878503799438,1.0216323137283323,0.0527762956917285,-0.2177291363477707,0.990923285484314,0.0273958183825016,-0.2392821758985519,1.0065586566925049,0.070332184433937,-0.2942531704902649,0.9960129857063292,0.0648805201053619,-0.3009155690670013,1.034066915512085,0.1369960755109787,-0.1518848240375518,0.9410380125045776,0.08777866512537,-0.1510915011167526,1.0258333683013916,0.2348804026842117,-0.2029897421598434,0.8992306590080261,0.1901594400405883,-0.1743423044681549,0.9816285967826844,0.2228452116250991,-0.3765291273593902,0.9198718070983888,0.2383643686771392,-0.2951135039329529,0.967886447906494,0.2294904142618179,-0.4203329980373382,0.9263870120048524,0.2619926035404205,-0.3275376558303833,0.9688931703567504,0.2149228602647781,-0.4250393807888031,0.9330469369888306,0.2519054710865021,-0.3389506042003631,0.970975399017334,0.2112145721912384,-0.38250333070755,0.9325186014175416,0.2430943101644516,-0.3000934720039367,0.9869556427001952,0.3295116126537323,-0.0039982195012271,0.9330841898918152,0.3215647935867309,0.0039816470816731,0.979854702949524,0.482114315032959,-0.0570402741432189,0.9250286221504213,0.4817180931568146,0.0184281524270772,0.9735053181648254,0.6436628103256226,0.0431404002010822,0.9279961585998536,0.6443274021148682,0.1522568613290786,0.9642990827560424,0.66661137342453,0.0457196310162544,0.9341365098953248,0.6718935966491699,0.1577192395925521,0.988599956035614,0.7005910873413086,-0.0664821565151214,0.9053190350532532,0.6902485489845276,0.0502710230648517,0.2334141656756401,1
1.0075265169143677,0.0610127784311771,-0.3430086970329284,1.015162229537964,0.0440318323671817,-0.33417409658432,1.0188195705413818,0.0485258996486663,-0.3342347741127014,1.0237315893173218,0.0608648210763931,-0.3343319296836853,1.005443453788757,0.0390323102474212,-0.3302172124385834,1.0017731189727783,0.0375388376414775,-0.3302547335624695,0.9981471300125122,0.0357115529477596,-0.3303120136260986,1.0251953601837158,0.0648896768689155,-0.2360453158617019,0.9906705617904664,0.0306762475520372,-0.2508480846881866,1.0055514574050903,0.0760608986020088,-0.3032214343547821,0.9948196411132812,0.0693699494004249,-0.3044140934944153,1.0348917245864868,0.1443904489278793,-0.1663363873958587,0.9411754608154296,0.090824656188488,-0.1571923792362213,1.025156855583191,0.2491867840290069,-0.2118019759654998,0.8992081880569458,0.1967037469148636,-0.1774345785379409,0.9829384684562684,0.2399706989526748,-0.3697835803031921,0.921594262123108,0.2438111454248428,-0.3002707362174988,0.9693467020988464,0.2448217570781707,-0.4099598824977875,0.9305949211120604,0.2649801075458526,-0.3335984945297241,0.9716782569885254,0.2245287597179412,-0.4149986207485199,0.9363309144973756,0.2521689832210541,-0.3446643948554992,0.9737483263015748,0.2210865020751953,-0.3757871687412262,0.935006618499756,0.2439597696065902,-0.3058355450630188,0.985798716545105,0.3372489809989929,-0.0045312792062759,0.9325038194656372,0.3279739916324615,0.0045175170525908,0.9802325367927552,0.4849932789802551,-0.0616535320878028,0.9249421954154968,0.4896419048309326,0.0403792224824428,0.9726493954658508,0.6449357867240906,0.054977111518383,0.9278437495231628,0.644762396812439,0.1873977184295654,0.963857650756836,0.6677991151809692,0.0597953423857688,0.9338455200195312,0.6722326278686523,0.1946015655994415,0.9881030917167664,0.7003799676895142,-0.0504792928695678,0.904870867729187,0.6900472044944763,0.0920781642198562,0.23834887146949763,1
1.0072671175003052,0.0660797283053398,-0.4014777541160583,1.015113353729248,0.047345146536827,-0.3903644382953644,1.0186415910720823,0.050173744559288,-0.3903998732566833,1.0241819620132446,0.0663171634078025,-0.3904964625835418,1.0053510665893557,0.0425007008016109,-0.3913891911506653,1.0016504526138306,0.041133277118206,-0.391507089138031,0.9979491233825684,0.0394669324159622,-0.3916784226894378,1.0274417400360107,0.0704124420881271,-0.2814198732376098,0.9907239079475404,0.0330920666456222,-0.2880079746246338,1.0055192708969116,0.0810287445783615,-0.3558982014656067,0.9948277473449708,0.0738604068756103,-0.3578806817531585,1.038623571395874,0.1515525728464126,-0.1884887367486953,0.9426738619804382,0.0930849090218544,-0.1964623779058456,1.0335237979888916,0.2604341506958008,-0.2217589914798736,0.8996376991271973,0.2012918293476104,-0.23183473944664,0.998816967010498,0.2783009707927704,-0.3821221888065338,0.924746870994568,0.2475137114524841,-0.3702695071697235,0.9885287284851074,0.288790225982666,-0.4231943488121032,0.9357404708862304,0.2685131430625915,-0.4064546525478363,0.9893184900283812,0.2694680392742157,-0.4345154762268066,0.9412911534309388,0.2537251710891723,-0.4158912301063537,0.9903966784477234,0.2631399035453796,-0.3912444114685058,0.939557671546936,0.2458960264921188,-0.3746271431446075,0.986374855041504,0.3419869244098663,-0.0043878490105271,0.9327787160873412,0.3315777480602264,0.004376788623631,0.9809828996658324,0.4861810803413391,-0.0932890325784683,0.9249420166015624,0.4915842413902282,0.0366726107895374,0.9728574752807616,0.6448944807052612,0.041217278689146,0.9278420209884644,0.6452147960662842,0.2005167007446289,0.9638574719429016,0.667395293712616,0.047396071255207,0.9338461756706238,0.6729155778884888,0.2093685567378997,0.9876388311386108,0.7003660798072815,-0.0752373859286308,0.904104232788086,0.6901219487190247,0.0945396870374679,0.26159660518169403,1
1.007585525512695,0.0693142563104629,-0.4213524758815765,1.015397310256958,0.0490844920277595,-0.4101991653442383,1.0187870264053345,0.0511615760624408,-0.4102369248867035,1.0257190465927124,0.0683058500289917,-0.4103371500968933,1.005493402481079,0.0443651415407657,-0.4124587178230285,1.0017598867416382,0.0430414453148841,-0.4125770628452301,0.998008131980896,0.0414279289543628,-0.4127443432807922,1.0294417142868042,0.0717584788799285,-0.2983864545822143,0.9911261796951294,0.0352522581815719,-0.3070559501647949,1.0063154697418213,0.084525778889656,-0.3741209208965301,0.995464324951172,0.0773357972502708,-0.377051830291748,1.0417872667312622,0.1515514999628067,-0.205908864736557,0.9442248344421388,0.0956176668405532,-0.2114157676696777,1.033806085586548,0.2579990029335022,-0.2676644325256347,0.900213360786438,0.2031566351652145,-0.2566669881343841,0.9953987002372742,0.2641867399215698,-0.4581073820590973,0.9266818761825562,0.2501274645328522,-0.4042330682277679,0.9831622838974,0.2796036005020141,-0.5049000978469849,0.9387494325637816,0.2707730531692505,-0.4420167505741119,0.9855836033821106,0.2685677409172058,-0.5112995505332947,0.9448717832565308,0.2542435824871063,-0.4495945870876312,0.9838460087776184,0.2555488348007202,-0.4660186171531677,0.9429337382316588,0.2465847581624984,-0.4080704152584076,0.9878387451171876,0.3420378565788269,-0.0051719327457249,0.9332538843154908,0.3324412703514099,0.0051567498594522,0.9813264012336732,0.4855802357196808,-0.1172941327095031,0.92526376247406,0.4914180040359497,0.0311702545732259,0.9730534553527832,0.6449568867683411,0.0125444084405899,0.9278430938720704,0.6455199122428894,0.1990916877985,0.9638665914535522,0.6673768758773804,0.0178012661635875,0.9338467717170716,0.6734519004821777,0.2079563587903976,0.9871508479118348,0.7004224061965942,-0.1128548011183738,0.9037009477615356,0.6901662349700928,0.0798304826021194,0.26140566170215607,1
1.007821798324585,0.0708543360233306,-0.4188524782657623,1.016052007675171,0.0483163259923458,-0.4070390164852142,1.0227584838867188,0.0619864836335182,-0.4070866703987121,1.0276930332183838,0.0688832700252533,-0.4071908593177795,1.0057743787765503,0.0433725155889987,-0.4096637666225433,1.0019530057907104,0.0420634075999259,-0.4097788333892822,0.9980999827384948,0.0404526889324188,-0.4099374413490295,1.0314195156097412,0.072429783642292,-0.2942195236682892,0.9914722442626952,0.0346703939139843,-0.3052079975605011,1.0071256160736084,0.0873430520296096,-0.3715879321098327,0.9959293603897096,0.0795196145772934,-0.3751759529113769,1.043247103691101,0.1537420600652694,-0.2041542828083038,0.9442618489265442,0.0991623252630233,-0.2110953032970428,1.0335017442703247,0.2683159708976745,-0.2643094956874847,0.9009627103805542,0.2093189060688018,-0.2551079392433166,0.9935981035232544,0.2635575532913208,-0.4542669355869293,0.9280333518981934,0.2527707517147064,-0.4069880545139313,0.9804691076278688,0.2711254060268402,-0.5013189315795898,0.941586971282959,0.2728753685951233,-0.446728765964508,0.983328938484192,0.2528805732727051,-0.5071088671684265,0.9478676915168762,0.2554543316364288,-0.4539362490177154,0.981012225151062,0.2441586554050445,-0.4616408348083496,0.9455686807632446,0.2477560490369796,-0.4110056757926941,0.9882535934448242,0.3459050357341766,-0.0048974468372762,0.9333444833755492,0.3345001935958862,0.0048828176222741,0.9824881553649902,0.4862482249736786,-0.0954724848270416,0.9256889224052428,0.4913208484649658,0.017433101311326,0.9719134569168092,0.6448142528533936,0.0529117807745933,0.9274072647094728,0.6455568671226501,0.1984183341264724,0.9633220434188844,0.6669720411300659,0.0580049753189086,0.9331753849983216,0.673437237739563,0.2059265822172165,0.9862622022628784,0.7003046870231628,-0.0605023391544818,0.9032634496688844,0.6901920437812805,0.0758768618106842,0.25416745245456696,1
1.0082855224609375,0.0752591341733932,-0.4039259850978851,1.016254425048828,0.0543336383998394,-0.3913048505783081,1.022581696510315,0.060958381742239,-0.3913380205631256,1.028170824050903,0.076145552098751,-0.3914172053337097,1.0059499740600586,0.0489461906254291,-0.3960779905319214,1.0021491050720217,0.0472888089716434,-0.3961948752403259,0.9983278512954712,0.0451628006994724,-0.3963692188262939,1.031383037567139,0.0800986364483833,-0.2795349955558777,0.9919995069503784,0.0386273637413978,-0.3016971051692962,1.0081459283828735,0.0904878005385398,-0.3571216166019439,0.9970964193344116,0.0830530822277069,-0.3639420866966247,1.0424847602844238,0.1616264283657074,-0.1938395649194717,0.9445137977600098,0.1028176918625831,-0.2046303749084472,1.0319701433181765,0.2791543006896972,-0.2395244836807251,0.9019304513931274,0.2162482589483261,-0.2524339556694031,0.9960222244262696,0.2849786579608917,-0.399784505367279,0.9310981035232544,0.2563005089759826,-0.3882446885108948,0.9851654171943665,0.2923846244812011,-0.4407193660736084,0.9448672533035278,0.2750962674617767,-0.4209479391574859,0.9878026247024536,0.2729479372501373,-0.4474771618843078,0.9513047933578492,0.2573220431804657,-0.4326381683349609,0.9876006245613098,0.2669952511787414,-0.4064643383026123,0.9486640691757202,0.2495784610509872,-0.3933838605880737,0.9862490892410278,0.3534533381462097,-0.0040251496247947,0.9330612421035768,0.340861439704895,0.0040216399356722,0.9817243814468384,0.487521231174469,-0.0556713752448558,0.9258636236190796,0.4920865297317505,0.0168463084846735,0.9706000089645386,0.6435936093330383,0.1157190799713134,0.9269188642501832,0.6449852585792542,0.194458931684494,0.9625344276428224,0.666286051273346,0.1254447251558303,0.9325138926506042,0.6722084283828735,0.2028428763151168,0.9862886667251588,0.6986842155456543,0.0123658422380685,0.903396487236023,0.690265417098999,0.0787898004055023,0.2651349902153015,1
